id_k,iq_k,epsilon_k,n_k,n_1k,id_k1,iq_k1
-29.49817,151.7647,-1.586869,2,2,12.62269,133.0332
-111.5994,123.3181,0.2471199,1,4,-98.63458,119.0832
-196.3784,100.9029,2.544666,6,6,-227.9284,113.2091
-180.2956,86.55711,-2.991517,7,1,-194.3361,73.23163
-212.467,14.32628,2.08554,2,2,-228.6429,20.04525
-146.2823,41.79756,1.332185,4,5,-150.3412,53.58594
-60.96457,71.94338,0.2551907,1,1,-53.87074,70.15101
-35.40464,122.5502,2.39329,6,4,-73.33319,125.6392
-85.27887,33.15849,0.1303127,3,1,-99.96426,41.53577
-6.844912,101.2993,-3.140651,5,1,-42.74772,94.9054
-171.901,36.43631,0.4787455,7,1,-131.4947,37.86185
-174.8192,102.6581,2.246496,2,5,-183.5047,128.1341
-78.73214,76.88827,-1.607019,6,3,-32.27742,83.92885
-113.8909,117.5602,0.2921204,7,2,-64.45092,140.517
-16.3792,160.1748,-2.816549,7,5,-44.62849,122.1687
-52.10989,42.74943,0.9542188,1,5,-48.12192,42.95085
-161.5326,140.4998,2.890073,1,1,-150.2483,138.0381
-218.3078,81.07563,-1.644358,6,4,-174.5903,85.49894
-193.9364,143.354,1.955079,1,2,-178.5492,139.3671
-45.36498,24.8848,-0.3282671,1,2,-41.55533,25.47076
-30.33447,157.7614,1.055994,6,2,-46.80704,115.5535
-37.72946,135.7611,-1.157126,5,5,-2.452621,181.711
-4.209686,86.68642,1.944258,2,5,-18.81834,104.6077
-29.06132,190.2635,0.7734615,4,7,-53.34335,222.4615
-36.58053,120.0084,2.512743,5,6,-64.99669,92.84649
-149.5671,74.97902,-1.4852,2,6,-107.8301,62.0096
-144.3931,90.85181,-2.949112,6,3,-151.4883,117.6395
-98.38552,8.726367,2.623527,6,1,-128.8715,10.72959
-34.50109,118.1007,-1.083846,2,4,-8.727985,92.04791
-65.88643,140.1691,0.1848568,2,4,-87.56004,104.7506
-86.92625,35.35687,-0.2446719,4,7,-123.3859,31.51672
-10.48759,4.461212,0.173661,4,3,-44.53959,5.275069
-133.0018,28.79174,-1.005847,7,7,-148.4014,34.82288
-0.8278336,139.7766,2.128733,6,3,-39.98065,128.9962
-125.486,190.6986,-1.747588,3,1,-152.0185,156.2242
-47.75996,46.16213,3.099791,2,3,-28.39271,54.57177
-152.4966,127.7618,-2.419198,7,6,-187.1826,115.2346
-30.38779,137.3482,-2.27429,6,2,-1.565569,181.4062
-9.228281,143.2737,-0.8043842,5,5,39.81858,186.3558
-214.7019,89.0098,3.133691,7,7,-222.3324,78.73788
-113.0885,8.267035,-0.6920662,6,1,-74.38915,6.1215
-111.2659,87.70313,-3.0118,5,6,-146.1625,89.63779
-44.90722,117.3391,-0.1730264,7,7,-15.85545,150.3315
-37.38888,79.01314,-2.083978,7,4,-73.66817,78.58936
-0.955404,36.94254,-2.15544,2,4,25.53296,37.71775
-110.0531,94.44402,1.535832,4,4,-103.3144,118.7182
-67.10201,15.63906,2.19004,4,5,-40.06274,21.09148
-124.5991,142.739,-0.06669195,4,5,-168.4586,137.4878
-31.1892,27.20914,2.615368,1,5,-24.79662,27.62363
-225.293,58.02236,-0.6882687,7,7,-228.3191,67.92242
-88.70756,213.9529,1.04093,4,2,-97.07954,267.0699
-57.62183,38.6474,-0.08820946,5,2,-15.07184,36.14307
-5.18823,42.64357,0.05705557,3,1,-17.41112,51.61501
-177.1648,115.2839,2.268586,6,4,-216.0889,122.1043
-5.974239,224.5761,-1.59237,1,3,3.292899,217.1167
-7.200107,168.2887,3.016807,6,3,-22.02021,204.4433
-47.06939,71.90971,2.118273,6,4,-84.60616,69.19498
-167.3432,110.7565,2.308753,1,1,-157.4367,108.5195
-143.1888,24.96959,1.284269,1,5,-139.3748,25.55318
-173.5614,111.2516,2.436748,1,1,-163.5613,110.2486
-17.75921,94.11907,-0.9575711,5,7,20.42949,119.0334
-17.37709,64.8045,-2.049537,5,5,-27.77112,78.1123
-30.96269,53.5331,2.793604,2,1,-16.05833,67.5825
-18.23056,66.73605,-1.397714,5,4,-4.978856,85.90928
-2.306298,126.6556,-2.109897,1,6,4.93061,122.7842
-160.09,93.12877,-0.5656349,3,7,-194.1188,103.1589
-94.33898,114.4242,-1.773528,1,3,-84.16423,112.9309
-44.10634,62.33171,-0.005958445,4,4,-75.96809,62.41101
-183.526,105.6291,2.499736,5,3,-211.4005,95.58876
-1.239876,116.8562,-2.812883,5,4,-38.06971,120.5133
-149.0425,17.20924,-1.42446,7,4,-177.8143,24.15795
-154.4065,46.36266,0.4833015,1,2,-144.6491,46.4484
-107.9926,139.1455,-1.284568,7,4,-129.829,166.3356
-2.480653,141.3202,1.853284,4,2,26.9921,193.3375
-72.10477,22.77059,-0.9049515,5,4,-41.48248,28.58455
-40.93061,93.92815,0.7923874,4,3,-61.56823,110.4894
-76.22977,99.51796,-2.454804,7,3,-109.1177,90.22428
-198.8958,75.86069,-1.723446,3,4,-225.7725,68.95547
-140.103,73.7299,-1.922243,1,3,-129.5644,73.72095
-101.3303,62.06057,1.667383,4,1,-87.74453,77.28253
-9.984203,218.6645,2.762106,6,4,-36.56002,249.4243
-17.20293,180.1659,1.362917,2,7,-54.31005,187.1214
-35.54494,115.577,-0.114373,6,5,-10.98278,89.93803
-172.0146,54.37267,-1.94254,7,4,-210.5716,60.88258
-61.32434,163.2643,2.389087,6,2,-98.46077,168.5197
-179.796,46.45732,-1.446571,1,2,-176.5131,46.68233
-91.50323,96.96548,-0.5281228,1,2,-84.27962,95.63392
-77.77282,126.6552,-1.057761,7,3,-86.20253,159.6542
-128.0717,21.79512,-2.626023,7,2,-163.7759,18.48454
-147.1588,16.65512,1.193762,6,4,-167.5897,10.55011
-190.6472,37.33198,0.8744776,4,1,-216.3484,46.57221
-82.33495,170.679,-0.6307307,6,7,-26.94028,149.3389
-111.8597,110.0425,-1.320117,7,5,-134.1595,131.8623
-29.8299,76.36763,1.975224,4,3,-8.114913,95.73307
-154.6788,136.9581,-2.277761,2,1,-91.90238,141.6549
-201.3201,91.42394,1.662914,4,2,-185.1873,114.6209
-121.812,119.9872,-3.026759,1,7,-108.3366,117.3278
-213.152,76.57623,-1.930862,4,7,-179.6828,60.97819
-6.495503,7.183313,-2.008606,1,1,-5.683572,6.547254
-161.1212,109.3355,-1.116257,6,3,-99.60291,104.469
-99.29279,61.76999,-1.864932,1,4,-91.63888,62.2046
-168.2663,105.7586,-1.785553,1,5,-157.5455,101.9892
-58.10686,144.5916,-0.2610379,4,3,-92.73198,126.9893
-74.9333,107.2385,-1.043618,2,7,-42.85205,80.9457
-138.697,135.2993,1.041226,4,2,-151.9651,166.7927
-35.40333,239.5891,-1.057014,4,2,-62.67434,167.8994
-79.22169,45.01393,-0.5433754,1,2,-74.1129,45.27392
-19.35309,117.0343,-2.300419,3,3,-28.89443,84.72121
-66.22028,9.618057,-3.012619,5,4,-106.9115,11.37647
-144.8995,83.69374,-2.406379,5,7,-170.8206,99.13752
-227.9145,3.861188,-0.7031488,7,4,-227.7712,12.25329
-40.53615,61.10226,1.61108,4,5,-31.02634,78.70883
-10.60293,60.08689,2.220174,2,1,-15.42728,73.14982
-188.8329,157.3069,2.151411,1,5,-176.8995,153.4459
-15.89658,78.67207,2.01815,6,7,-50.82565,72.83472
-40.93735,16.50764,-1.835402,3,3,-62.7616,14.03318
-148.1952,106.4888,1.8459,7,2,-100.575,84.21357
-90.32387,131.7153,1.980604,3,2,-28.92242,134.9877
-124.1777,74.52917,1.073955,6,1,-136.9985,65.3276
-184.0459,24.9857,2.959627,1,1,-179.7495,24.41211
-74.69397,89.13448,-1.046431,1,3,-62.57648,87.04244
-162.8682,25.63503,2.54016,4,6,-118.9599,28.9426
-92.86469,1.031158,2.617891,5,6,-125.6425,-3.382459
-89.88311,102.2638,0.1534642,7,7,-51.89098,124.7755
-45.4286,89.67308,1.159044,1,1,-38.30621,87.39801
-64.93977,138.0408,0.7028977,1,7,-57.68036,133.8171
-22.24531,100.2826,2.399721,6,3,-60.15924,103.6461
-165.34,7.756669,-0.9328489,1,3,-159.3433,8.407734
-115.4109,189.5381,-1.944254,1,5,-101.4486,184.7652
-1.317845,68.1693,2.180229,6,1,-34.03735,65.32696
-205.94,19.82698,-0.1140842,3,1,-229.4529,29.42417
-10.50156,8.273309,-2.206165,1,1,-8.811495,7.93018
-49.23298,91.13139,2.76561,4,6,3.386357,102.4413
-30.28379,152.9671,2.444875,5,5,-61.87146,119.0557
-55.22717,115.7634,1.73821,2,2,-78.3231,133.9928
-21.74136,81.26714,-0.6339715,3,2,-54.48142,86.46021
-210.3003,49.08357,-3.046093,1,1,-202.7932,48.99486
-33.71069,39.46187,2.114462,6,7,-68.73736,42.31002
-122.4178,17.99511,-0.4640526,3,6,-158.045,23.12523
-209.7399,59.6791,1.803036,1,6,-198.5806,57.77137
-101.0298,191.048,1.969516,6,2,-142.116,174.1862
-51.4963,121.4767,-2.380514,7,3,-86.97281,107.0239
-122.8215,21.66408,0.07439545,4,1,-160.6811,21.76752
-86.549,155.4219,-0.8144349,4,3,-110.2508,117.5795
-52.47544,95.60151,-2.52229,2,6,-5.147117,107.0324
-35.01475,32.96383,-0.004109924,7,1,-11.41422,40.08203
-114.5197,170.078,-0.9056775,7,1,-119.3861,216.7319
-27.42472,211.5852,-3.005808,5,1,-65.95604,208.2987
-184.0355,103.683,2.396247,6,4,-222.0654,113.1402
-36.68452,116.1253,-2.24043,6,2,-8.418969,153.5822
-35.44155,132.9967,3.119757,5,5,-70.81081,124.1825
-7.914926,124.1068,0.5582322,4,5,-37.71375,137.6493
-2.972932,229.693,-2.511987,7,6,-42.71516,186.2096
-160.5614,34.15205,-1.682464,5,4,-162.9792,43.45899
-22.8462,173.0694,1.345238,6,1,-52.08295,133.7485
-50.1053,99.27259,2.493412,4,7,-4.618315,121.4635
-139.8459,78.46088,-0.3799248,3,5,-172.5625,89.7728
-58.61757,75.99928,1.423847,2,3,-92.47685,81.4239
-190.3955,10.70675,0.2730075,3,1,-198.3144,18.0943
-100.1016,200.6078,-2.611634,6,1,-82.08202,269.075
-86.40265,24.99375,2.489477,2,7,-86.12721,33.55394
-19.214,8.126507,-0.9340473,1,2,-18.91933,8.309594
-93.19337,120.8953,2.01649,6,3,-135.6394,112.9109
-76.20937,137.3403,-1.198307,5,3,-38.29945,180.6126
-5.257414,227.8518,-3.019845,4,1,50.85034,223.2268
-112.96,117.0403,1.347942,4,5,-115.0762,150.9954
-98.10894,135.5941,-0.9386372,3,6,-141.8358,135.4431
-6.751055,96.60373,2.220263,2,7,-12.46199,122.0172
-225.7993,8.602677,0.305549,6,3,-212.49,-0.7301345
-95.86271,12.5484,0.7795164,1,2,-89.96978,12.21091
-76.37234,22.93703,-2.948639,5,1,-111.0732,23.84939
-159.9291,96.43749,3.063601,2,5,-128.0297,115.1927
-31.54205,62.68632,2.562501,6,2,-63.07301,66.7698
-221.7008,71.42583,-2.309404,1,1,-213.3235,70.63756
-51.12645,38.91254,-0.6333393,1,3,-43.9222,36.71919
-63.52579,60.91426,0.7479901,4,5,-89.66382,72.40879
-0.7827575,123.2341,0.9571145,1,4,6.276055,117.4439
-167.9334,27.172,-2.960823,3,6,-146.2684,17.79139
-65.86562,103.5501,-3.035566,3,3,-43.87689,78.68699
-20.01945,165.8939,-1.803528,7,5,-54.39318,171.3076
-83.08353,154.4781,-0.6389112,7,1,-74.09998,201.2317
-197.6501,75.07629,0.3616326,6,4,-174.3657,57.58379
-67.44951,106.16,-0.1308036,3,4,-81.99345,128.1198
-162.3523,99.48505,-1.69105,1,1,-153.2495,97.63857
-177.6323,127.8869,1.437484,3,6,-123.8364,148.4568
-69.37234,222.6122,-0.1391554,2,7,-82.57623,161.8022
-62.78442,149.8002,0.8337703,2,1,-99.8959,134.5419
-51.89549,226.8075,1.292519,6,3,-82.27335,171.8013
-170.3094,32.39264,-2.740267,6,3,-169.8346,42.99319
-150.8145,28.65321,-2.315221,7,6,-189.252,25.77436
-90.85775,105.5213,0.9395341,4,5,-109.2773,131.3025
-132.994,7.075138,-0.4424292,2,1,-134.2522,0.5906993
-146.0484,177.4335,3.060807,2,5,-102.3405,232.1745
-187.4693,70.49193,1.468137,7,6,-135.0042,60.20824
-146.627,118.1892,-0.3934918,6,3,-95.9585,95.75401
-191.2442,32.21947,0.4391683,4,2,-227.2255,39.23429
-77.56526,1.823248,0.2882996,4,5,-118.4213,4.396302
-218.6654,74.08591,-0.6151038,7,3,-216.9167,85.87567
-111.0338,139.8982,1.210763,7,1,-55.50105,132.212
-64.36422,157.6316,0.583818,3,2,-43.53619,207.1691
-196.8862,81.44013,-0.4927032,5,4,-142.8922,84.79314
-37.0423,73.1081,-1.96682,7,3,-69.35092,75.52271
-117.4163,23.42043,-2.535216,3,4,-119.4589,16.59685
-58.83901,111.8041,1.682326,6,5,-91.07444,96.20489
-168.4188,45.04374,-2.426418,2,5,-117.6945,42.77541
-33.79205,165.1426,0.8402193,2,2,-69.11138,146.2205
-186.0133,149.1932,-3.07894,3,5,-145.0354,110.4545
-122.3548,137.7931,1.507281,5,2,-103.3882,102.3622
-159.7352,62.58714,-0.3853674,4,6,-196.4721,59.83002
-94.99819,19.83858,-0.8815773,6,3,-48.8699,16.68603
-109.399,112.7397,1.113094,2,4,-147.3127,112.5732
-63.07481,104.1095,1.154752,2,6,-98.35183,105.2641
-156.4258,146.4239,0.08595636,3,1,-169.1392,181.8768
-60.00593,184.4778,-1.471233,7,1,-87.79424,210.6574
-152.8721,106.7246,3.004268,4,5,-90.27892,105.5325
-120.2846,77.33076,-1.369157,7,3,-144.382,90.10072
-20.30078,152.1165,2.927882,6,3,-41.79025,179.3085
-83.38637,94.25549,1.383935,4,4,-83.783,115.6093
-10.07229,220.685,2.924108,3,1,21.74274,175.7848
-0.2105794,150.3689,1.948879,1,4,6.309862,143.5567
-222.3953,75.57863,1.602011,3,6,-171.6559,75.1134
-95.69316,86.47958,1.939827,2,7,-117.8961,105.1739
-186.8744,47.11963,1.776731,6,4,-223.5181,46.14455
-0.07935093,154.4692,-2.662019,7,2,-36.21163,120.7398
-101.3114,58.74539,0.8640921,3,4,-78.53904,65.89979
-15.23382,42.70168,-3.139159,1,2,-12.23244,40.88169
-184.0054,10.92411,-1.856998,2,1,-139.1581,7.402229
-179.9454,28.94776,-1.179681,1,7,-173.2222,28.43909
-5.409264,77.22492,1.644508,1,7,-2.918594,75.49294
-93.68481,60.11526,-1.254261,7,7,-115.8491,69.33552
-77.7661,153.3856,-2.554977,5,1,-106.3622,174.6742
-89.3234,83.4938,-2.50668,3,5,-82.30637,61.90905
-163.5159,36.0652,1.597571,1,1,-158.8233,36.32126
-192.0356,89.67505,0.1400734,7,4,-149.5196,105.3445
-57.94909,101.2166,-0.4357287,2,1,-57.6108,72.49982
-40.96084,131.0063,-1.605878,7,7,-68.76113,144.2923
-76.49205,225.6815,0.6858392,2,1,-115.7356,194.0321
-8.717775,13.14791,-1.554957,3,6,-38.40775,9.446912
-107.177,66.34156,-2.132304,7,7,-140.181,68.46986
-40.5532,128.5354,0.907234,2,7,-80.49723,115.9889
-83.44493,73.73722,1.32743,2,2,-115.2008,80.55905
-108.2563,40.89332,-1.618872,3,5,-137.3351,36.12329
-183.1947,47.77204,-1.120757,5,4,-159.0581,54.80226
-66.21873,75.26109,-0.1773463,5,2,-16.21092,78.46056
-23.07766,83.52989,-0.281912,2,7,-26.78349,60.98568
-40.43185,151.1303,-2.061187,7,6,-80.24531,144.2641
-96.71468,28.47127,2.727267,3,1,-60.15484,23.39249
-130.0554,51.97234,2.96702,4,6,-79.59139,48.05001
-52.91223,30.63764,2.422504,4,4,-24.07104,34.25877
-59.16356,82.14116,0.5269217,4,3,-88.96485,91.32738
-238.0061,23.92594,1.71856,4,6,-226.3111,32.43973
-52.74607,45.13089,-1.83295,1,1,-47.79031,44.21357
-195.1855,6.623168,2.215544,7,2,-172.9794,-1.070947
-143.1506,119.1288,-2.45779,1,7,-129.3585,115.4952
-172.4277,47.06991,3.071433,5,3,-213.2654,49.64302
-50.93263,165.6434,-0.8409826,1,5,-43.1385,161.1059
-181.9088,42.79265,2.644026,7,2,-174.8776,31.20453
-114.699,83.45393,-2.991588,6,6,-122.1111,101.7657
-96.83311,132.1492,-3.106876,6,4,-109.5708,169.3447
-155.1736,21.35743,1.376397,6,6,-182.4549,16.33847
-22.96647,173.4072,0.7068221,6,7,-32.79523,122.3512
-85.79613,46.67458,1.576308,2,6,-114.1714,53.10435
-98.8522,194.1325,-2.394426,1,5,-84.04172,189.0652
-208.0398,68.45542,-1.766095,1,7,-196.6221,66.71259
-88.43591,124.1147,-1.992757,1,5,-78.0604,120.4676
-181.5303,140.6874,-2.811192,1,5,-166.0076,137.569
-77.9754,56.49778,1.167581,2,5,-113.9967,62.16256
-137.6755,70.98341,-2.650307,6,6,-133.0464,86.03508
-37.73707,104.9588,-2.495053,5,6,-63.70116,119.3818
-156.711,133.5072,2.26842,5,1,-175.5938,107.7853
-150.466,62.85204,1.50869,5,6,-135.2653,49.4702
-185.8551,88.28265,-0.7016176,6,7,-131.5904,73.63257
-129.9805,39.44241,-0.7179589,6,7,-84.66511,31.38478
-33.39668,105.9669,-1.255399,1,7,-23.39635,102.4645
-110.17,141.2294,2.618096,1,6,-95.48597,137.5101
-179.3467,83.94479,-2.713518,5,5,-212.067,93.91016
-147.1332,36.56731,2.471296,1,2,-140.2841,34.55492
-38.26234,218.6428,1.018812,6,4,-55.95653,159.289
-117.714,104.769,3.107433,6,6,-133.1793,127.883
-14.87872,25.35146,2.965619,1,1,-11.11284,25.52109
-123.9964,26.68633,1.64502,1,3,-123.5103,25.60988
-108.4677,183.6085,-1.508895,1,4,-95.4733,181.1925
-117.8982,120.8744,1.092123,2,1,-156.1135,121.5694
-195.4008,76.01873,2.631191,6,4,-230.1588,87.17697
-155.7408,7.64866,-0.2296741,1,4,-151.5303,8.232895
-98.07162,154.1184,-2.235996,5,1,-115.1921,190.3676
-98.32899,85.04312,1.68513,4,2,-79.05338,111.0935
-55.05042,138.9428,-3.060806,2,5,-8.079873,178.2589
-90.88836,144.1244,0.800688,3,2,-59.97662,184.1182
-227.5499,56.67454,2.71271,4,5,-174.9785,57.06768
-31.85199,175.0598,-2.303154,5,4,-53.28829,208.1312
-199.1672,23.89359,-1.928702,2,5,-149.4335,19.04998
-174.1339,76.59009,2.801787,2,5,-151.2493,98.76657
-203.5089,125.1429,-2.690032,6,7,-193.4567,163.6302
-34.42921,44.02619,-2.447283,7,1,-64.84046,40.6116
-125.6624,85.44907,-1.527447,3,7,-151.9655,77.5611
-88.1365,117.7235,2.012265,6,6,-123.7744,111.4674
-38.25282,112.725,1.085118,4,4,-44.27383,142.4774
-41.7114,181.2391,0.7558439,4,2,-59.91583,210.6696
-127.794,194.5947,0.570684,4,2,-155.8044,222.7407
-123.536,94.01106,1.684492,4,5,-109.9126,117.9233
-2.471215,128.3291,1.96097,2,4,-16.12719,153.7251
-44.92508,94.54361,-2.644685,5,5,-71.53899,103.124
-170.0771,107.5832,1.861327,7,1,-125.1839,86.93494
-168.1525,32.13414,1.698097,5,4,-165.5589,22.79997
-32.70469,143.2705,-0.5446763,2,7,-28.42281,100.6981
-164.7695,22.06432,-2.246206,1,7,-157.5709,21.99718
-35.06416,197.9182,-0.2305763,1,4,-22.6802,190.1782
-126.4943,158.2912,1.20214,7,4,-62.60209,148.2052
-180.3989,117.2107,-1.690943,7,3,-213.3559,132.1525
-67.97057,44.60702,0.1862566,3,5,-77.6601,54.19389
-121.077,88.65998,-0.2639522,3,4,-144.6243,105.0404
-33.38019,67.38941,0.3301388,3,1,-34.07309,85.67044
-74.21233,197.8153,2.632877,5,6,-107.1799,159.525
-97.5576,191.0543,-1.269257,1,3,-81.71246,187.2555
-98.77885,153.292,-3.078424,6,3,-109.8125,194.3668
-181.3887,73.35759,2.717038,2,6,-167.8254,85.55611
-152.7966,112.2654,0.484939,2,1,-182.0905,96.81691
-111.0041,16.85879,-2.090392,3,7,-124.5118,11.1816
-48.58337,115.6283,0.5640227,4,5,-80.4601,130.4492
-48.59502,109.9699,-2.947419,6,5,-48.81215,140.0634
-127.5051,91.28751,2.313738,4,1,-83.65744,112.5575
-166.6178,47.67098,0.1613217,3,1,-176.2934,57.95894
-42.68354,98.88512,-2.39916,5,5,-62.17807,114.6891
-146.5528,32.7505,0.4503337,2,1,-177.4504,30.59398
-106.4772,125.6003,-2.744227,5,4,-142.582,139.5262
-119.0049,29.33299,-2.971136,7,2,-141.3457,23.6319
-61.50111,3.145609,-2.040891,4,2,-46.04532,-3.26088
-162.2328,108.8064,2.217466,5,7,-178.6353,93.63244
-226.4008,95.82581,0.01169413,5,1,-168.5131,85.3841
-47.2703,106.8293,-1.200435,3,3,-81.19514,98.28651
-167.8584,22.03021,1.281654,3,2,-130.3669,25.75342
-202.5097,80.12881,-2.440442,1,5,-191.1682,77.93039
-48.9282,49.71004,-2.031125,6,7,-19.02871,57.23105
-225.1563,85.8337,-1.22912,1,7,-212.2342,82.81038
-63.48393,186.4363,0.02485307,1,1,-52.81977,181.8422
-139.9692,87.59286,0.01763565,7,2,-103.1977,110.2393
-13.22257,80.4203,-3.084892,2,2,17.01971,100.5176
-80.77345,75.08305,2.288172,4,5,-38.69186,95.15182
-5.087203,98.24623,0.1801767,3,3,-4.248254,124.7469
-90.66257,119.5095,0.3380351,7,1,-41.98161,143.0212
-60.60839,191.3185,-0.5966768,2,1,-54.45693,135.1596
-117.1757,92.40017,1.829422,6,4,-151.5753,88.10496
-179.7123,17.28401,-2.081964,1,1,-176.8906,17.53888
-146.9864,130.4527,2.11325,2,6,-155.7544,167.7979
-19.43512,205.8452,0.7558379,1,4,-10.28321,198.2713
-93.46539,57.87474,0.4761252,4,4,-122.2238,63.39019
-50.0654,14.20371,2.445608,1,1,-47.98731,13.69959
-81.00346,71.08269,1.855874,5,1,-85.0542,56.2022
-16.96918,10.95712,0.8598349,4,1,-36.11475,14.86194
-52.58234,123.3814,-1.90009,6,6,-10.00453,154.3266
-75.93734,166.5638,-2.048569,5,1,-83.00859,209.3281
-185.6788,18.44993,0.08062153,1,1,-184.4016,18.38825
-101.4003,23.1002,1.798968,4,5,-85.10171,32.15622
-83.63946,170.9683,-1.196511,3,4,-123.1456,157.2099
-10.03274,19.95266,0.07887702,1,1,-8.052809,19.3592
-196.5412,83.03064,2.079973,2,1,-215.5003,101.3773
-102.0553,22.34831,-2.819302,6,7,-103.2651,30.55584
-194.7354,32.56312,-1.314683,7,1,-223.7271,40.89307
-22.24117,50.84822,1.741591,5,4,-21.02238,38.50829
-81.58576,120.2062,-2.223453,7,5,-117.4715,110.2496
-87.92907,44.8506,-0.6055402,3,3,-117.2087,49.89299
-214.1788,18.55735,2.293685,1,1,-211.5946,17.90549
-44.38775,213.2231,-0.9972074,1,7,-31.44455,206.5107
-161.053,0.3496,-0.2081724,6,1,-130.9858,-5.442965
-218.3632,9.693824,-0.7831984,4,1,-248.5682,3.696084
-143.4275,144.0511,1.397424,2,1,-177.5478,158.6218
-182.9044,64.68609,-1.50341,1,5,-176.3488,62.65726
-208.5261,33.99897,-1.046903,4,6,-227.456,26.41418
-57.93829,236.5589,0.4530209,5,1,-1.457984,207.2821
-11.06107,38.42674,0.4181987,3,1,-11.09232,47.09951
-16.21194,48.85897,2.912785,2,7,2.395969,63.37258
-53.17556,39.09731,-1.086595,3,1,-87.55763,37.62174
-58.28261,203.8592,-2.447119,7,4,-100.4614,175.2161
-205.0061,45.37247,-2.112952,1,1,-199.9129,44.95768
-185.0243,11.8525,1.968992,3,1,-139.9976,10.95444
-28.05428,16.33959,0.9961575,4,5,-44.62078,22.43434
-185.4546,102.5615,-1.742399,3,6,-208.2225,91.00168
-78.87468,150.7377,1.107303,4,2,-85.1275,190.8939
-184.1613,31.89471,2.17357,5,1,-203.4873,26.57349
-223.0013,25.72712,2.659816,2,7,-215.3323,34.79592
-184.1211,118.115,-0.5879273,5,1,-134.2477,132.5519
-186.3449,85.38587,1.849603,5,4,-184.5512,69.86472
-75.38921,37.72436,2.494181,5,1,-103.5007,31.21482
-190.7454,53.30789,0.7295574,5,2,-144.1449,42.77787
-16.87232,137.7229,2.93677,7,5,-26.0029,97.01362
-154.2424,1.893308,0.8091869,2,7,-196.8675,-1.869142
-90.32117,39.65548,3.0971,2,7,-66.51218,46.61431
-78.54026,229.5122,-2.031952,7,5,-118.7945,223.043
-189.4496,115.2576,0.6748684,3,2,-169.1431,146.1919
-210.609,108.3912,1.482181,1,1,-200.4491,106.7374
-144.6203,68.95919,2.092748,2,2,-161.9395,80.85417
-186.6003,99.94337,-0.2797436,1,1,-176.1746,98.92467
-33.97603,195.9457,1.282869,6,3,-63.83429,148.2502
-82.50121,138.845,-2.412091,5,3,-106.1077,163.1986
-188.6208,68.50056,2.452861,2,7,-187.5705,89.06747
-58.03078,132.8029,-0.3536571,6,3,-11.86658,107.2168
-30.52421,40.54174,0.7169892,1,3,-26.92684,38.51559
-17.88627,129.9344,-2.565027,2,7,30.41919,150.9547
-124.2549,119.1084,-1.889655,5,3,-126.9649,155.8245
-183.4308,28.62533,0.63083,2,7,-222.6533,26.84324
-143.6136,58.87554,0.220654,4,1,-180.106,64.54202
-17.94794,28.19277,1.61635,2,2,-43.38355,33.1285
-149.2546,15.34653,0.6496942,3,4,-135.2227,22.09657
-75.87652,5.156104,-0.1835029,1,1,-75.90128,4.571164
-52.56601,176.9651,1.670046,6,2,-85.82948,147.2825
-17.7888,30.06318,1.750249,1,2,-12.61951,28.7545
-175.8127,113.2122,-1.206238,5,4,-148.833,137.4942
-100.0186,106.4782,0.6041238,5,4,-49.80497,87.08372
-141.8741,154.5199,-1.054209,1,3,-126.881,153.7547
-61.30905,1.267349,-0.6154214,4,3,-91.931,-5.182413
-103.7024,97.58755,2.251983,2,2,-110.3675,119.5052
-111.4109,175.2694,2.262503,4,5,-56.84766,220.1592
-106.0788,74.5806,-0.4962987,7,3,-97.29792,88.88148
-44.57565,57.79238,-1.13764,7,2,-61.93206,69.84121
-14.07257,72.74228,2.206844,2,6,-16.92789,89.92461
-149.8714,57.99308,-2.647393,7,1,-178.4252,54.61958
-9.695401,190.9229,-2.272833,1,5,0.9226008,185.2258
-41.42874,60.56392,0.2949091,6,2,-24.55089,47.59156
-166.9749,94.81229,1.435136,2,1,-201.7217,105.4957
